Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2019-09-25,21903400,4705500,22328800,2873200,3493200,2526700,9427100,1453000,3318870000
2019-09-26,18833500,2520400,19252300,5208000,3536800,2309800,11884500,1538000,3077240000
2019-09-27,25352000,2730800,24222800,4152400,3907200,2356800,11116400,1353900,3243650000
2019-09-30,25977400,3183300,28341900,4607300,2644700,3988400,5879800,1404100,3247610000
2019-10-01,34805800,2943800,23038500,4006900,3084500,2960800,6162600,1273500,3558040000
2019-10-02,34612300,3698300,26257000,7143600,3301100,3340800,5631400,1615100,3912520000
2019-10-03,28606500,2623900,20372600,5063200,3468200,2928800,15084500,1621200,3503640000
2019-10-04,34619700,2008400,21914100,2740100,2471900,2413600,7995000,1162400,2990830000
2019-10-07,30576500,1931800,21036400,4405300,2154700,2426500,8064200,842900,2940140000
2019-10-08,27955000,4030200,28170700,4946000,2542000,3225400,8678200,1039300,3356450000
2019-10-09,18692600,2774100,24560100,2969800,2043500,2620800,6894400,867700,2726820000
2019-10-10,28253400,2723700,23360200,5937500,2575200,2593700,6283300,846600,3217250000
2019-10-11,41698900,3935400,27685600,5196900,3255000,2996800,8475400,1272700,3580460000
2019-10-14,24106900,2124500,20775600,5453200,1910200,2309500,10205000,867500,2557020000
2019-10-15,21840000,2836600,22706300,7483100,3111700,3025500,6432800,1381700,3340740000
2019-10-16,18475800,3657100,22034100,8541000,2763400,5332600,6684100,1094600,3222570000
2019-10-17,16896300,2397100,18520900,5475700,2647400,15759800,4769300,952400,3115960000
2019-10-18,24358400,13544300,37662100,5476500,3362500,7177500,5749800,1352800,3264290000
2019-10-21,21811800,15493100,26645100,3642500,2130400,6306100,5020300,1027200,3271620000
2019-10-22,20573400,7949700,20153800,3425200,2111700,4161600,4600800,1023800,3523890000
2019-10-23,18957200,10960800,24190100,3221400,2138200,3610900,5261100,911500,3392870000
2019-10-24,17318800,5382700,40074000,3135600,4446100,2598500,29720900,1028100,3692600000
2019-10-25,18369300,4058000,33280800,3140100,9626400,2579100,30006100,1213100,3370370000
2019-10-28,24143200,3234500,62238100,4313800,3708900,3225700,18870300,2613200,3521230000
2019-10-29,35709900,6113600,26710000,3934300,2276900,4160700,12684300,1886400,3589930000
2019-10-30,31130500,3997600,34018800,6736700,2449400,2252700,9641800,1408900,3776030000
2019-10-31,34790500,3868400,39485000,5807100,2781200,3412100,5067000,1455700,4139280000
2019-11-01,37781300,3538200,35232700,4367700,2790400,3089800,6383900,1670100,3930200000
2019-11-04,25818000,3703000,35861700,6307400,2771900,3335400,8787000,1501000,4146850000
2019-11-05,19974400,5468900,29715500,7196900,1885500,3015000,6943400,1282700,4486130000
2019-11-06,18966100,3815700,21999300,6718400,2029800,4477300,7940900,1152700,4458190000
2019-11-07,23735100,2834500,25542400,6587600,2651100,4073800,14467300,2030000,4144640000
2019-11-08,17496600,3218200,18635100,5246900,2123300,2278400,6069200,1251400,3499150000
2019-11-11,20455300,11483400,13585600,4101600,1946000,2568000,9986700,1011900,3035530000
2019-11-12,21847200,5769700,16550100,4157900,2037600,3046500,7359400,1085900,3466010000
2019-11-13,25683600,3453700,16596900,3860300,2989500,2918400,8420100,826700,3509280000
2019-11-14,22295700,5339600,27469000,5151900,2264800,4231300,6464900,1193500,3276070000
2019-11-15,25051600,5493100,31476800,5951800,3927600,3262500,4809000,1782600,3335650000
2019-11-18,21675800,3823800,25969700,4770400,2839500,3210400,4400400,1487400,3436690000
2019-11-19,19041800,6670200,64556800,4536000,2270800,2995000,7724800,1269200,3590070000
2019-11-20,26558600,3774800,69861400,5256600,2790000,4138200,6725100,1308600,4034890000
2019-11-21,30348800,2703800,31358500,4641400,2662900,3345300,6110000,995500,3720560000
2019-11-22,16331300,3915700,19877100,3240800,2479100,3297500,16870600,1385700,3226780000
2019-11-25,21005100,3324400,32466100,4050300,3486200,2590100,12339500,1036200,3511530000
2019-11-26,26301900,2859000,54029500,4420900,3181200,3793200,7947400,1069700,4595590000
2019-11-27,16308900,4145000,17069500,3110700,3025600,3280900,5555600,995600,3033090000
2019-11-29,11654400,1390900,18172500,2028800,1923400,1825300,2465600,587000,1743020000
2019-12-02,23621800,4794500,24887600,3712900,3925600,3067100,6074500,1510900,3268740000
2019-12-03,28607600,4683500,24870000,4346000,3380900,3642500,6573700,1143800,3653390000
2019-12-04,16795400,3014200,38236900,3077600,2670100,3530000,5533000,1537500,3695030000
2019-12-05,18606100,4719600,21764300,2594600,2823800,3595400,3724600,1212700,3355750000
2019-12-06,26518900,2856100,22606100,3315700,3117400,3437500,7612400,1314800,3479480000
2019-12-09,32010600,2844600,20603200,2954500,2442800,2968500,9023100,1354300,3345990000
2019-12-10,22605100,2920900,21777500,2342200,2514300,3480400,8828300,1094100,3343790000
2019-12-11,19689200,7369100,18526700,3645700,2097600,3953300,6897800,850400,3252540000
2019-12-12,34327600,5970000,23593400,5156600,3095900,4824100,7763900,1281000,3990690000
2019-12-13,33396900,4526300,24892400,3618500,2745700,2535000,6570900,1549600,3736870000
2019-12-16,32046500,16488200,24043100,5635700,3145200,3049200,18174200,1397300,4051790000
2019-12-17,28539600,13526400,34739300,3401300,3644400,2907200,8496800,1854000,3837540000
2019-12-18,29007100,7029300,28433500,4830200,3351400,3101800,14121000,1522600,4014080000
2019-12-19,24592300,5492600,25075300,4379300,2652800,3866500,18107100,1469900,3720450000
2019-12-20,68994500,9489400,48368200,5135200,5150800,7111800,14752700,3315000,6454270000
2019-12-23,24643000,9534800,29139800,2726000,2136400,2803200,13319600,883100,3060610000
2019-12-24,12119700,4120100,8697200,1057800,881300,1202100,8054700,347500,1296540000
2019-12-26,23280300,4593400,19818000,2028800,6005400,2129700,10633900,667500,2160680000
2019-12-27,36566500,4124000,15430700,3308400,6186600,2752200,9945700,1038400,2428670000
2019-12-30,36028600,4525500,17665900,3824800,3674700,4118900,12586400,1050900,3013290000
2019-12-31,25201400,4958800,20216500,3674700,2506500,3777500,10285700,961800,2893810000
2020-01-02,33870100,4544400,32602300,3466700,4029000,3148600,9532100,1406600,3458250000
2020-01-03,36580700,3875900,27414400,3299300,3764400,2373700,17778500,1186400,3461290000
2020-01-06,29596800,5355000,38693200,4060200,4061800,2425500,10133000,1732300,3674070000
2020-01-07,27218000,9898600,28200500,3613900,4044900,3090800,17882100,1502700,3420380000
2020-01-08,33019800,8239200,40518000,4213400,3508000,4346000,31144300,1528000,3720890000
2020-01-09,42527100,8175600,39447800,2176400,3167300,3730600,28440400,1500900,3638390000
2020-01-10,35161200,7161700,29720800,3626700,2853700,3255400,12959500,1820700,3212970000
2020-01-13,30383000,5648500,33066900,3680700,2780800,3531000,26517600,1652300,3456380000
2020-01-14,40488600,6945300,26532700,4582800,3440900,3681000,28996200,1558900,3665130000
2020-01-15,30480900,4578300,26077200,3484900,2896600,4045900,17368800,1282700,3716840000
2020-01-16,27207300,4024100,27320300,7146900,2659500,4320900,21736700,1173700,3535080000
2020-01-17,34454100,11061700,33593600,7306400,3997300,5623300,13629100,2396200,3698170000
2020-01-21,27710800,19318000,43754600,10123900,3707800,7244100,17803500,2036700,4105340000
2020-01-22,25458100,18792600,36134800,7372900,3216300,16470400,31369000,1610800,3619850000
2020-01-23,26118000,9702100,29008000,7721200,2484600,5657800,19651000,1351200,3764860000
2020-01-24,36634400,17798200,34465300,6878000,3766200,5580200,14353600,1784600,3707130000
2020-01-27,40485000,7468100,35221600,8361000,3528500,4166600,13608100,1755200,3823100000
2020-01-28,40558500,5502200,30847800,5531300,2808000,3451600,11788500,1577400,3526720000
2020-01-29,54057300,12454700,57955000,5923500,2088000,3053800,17801500,1077700,3584500000
2020-01-30,31685800,6022000,50680300,6918000,6327400,5057900,29005700,1339400,3787250000
2020-01-31,49897100,4999600,41160000,6999900,15567300,18994600,15719300,2417200,4527830000
2020-02-03,43496400,4847700,40785800,4918200,5899100,8887500,47233500,3055200,3757910000
2020-02-04,34154100,3779800,31958800,5925100,5289300,5621000,60938800,3933000,3995320000
2020-02-05,29706700,6071800,24637500,3847500,4376200,14386800,48423800,1986200,4117730000
2020-02-06,26356400,12845500,26212600,4078400,3183000,8400500,39880800,1679400,3868370000
2020-02-07,29421000,5337800,25198700,7201300,5095300,6423400,17063500,1172300,3730650000
2020-02-10,27337200,5876400,18544300,5116700,5056200,5239800,24689200,1419900,3450350000
2020-02-11,23547100,5310000,31973800,5504100,5735700,3833800,11667500,1342100,3760550000
2020-02-12,28432600,4421500,31309400,12411000,3334300,4437800,12022500,1167600,3926380000
2020-02-13,23686900,3783100,24627600,15763500,3031800,3820700,26289300,929500,3498240000
2020-02-14,20028400,4199800,27388900,10274900,2606200,6099200,15693700,1197800,3398040000
2020-02-18,38132800,2904600,24273900,9385900,2945600,3343000,16381700,1120700,3746720000
2020-02-19,23496000,4935700,22601200,6107000,2561200,2732900,25423000,949300,3600150000
2020-02-20,25141500,2807500,27176100,6731800,3131300,2880500,17634900,1096600,4007320000
2020-02-21,32388500,3709900,28468200,8036600,4646300,3536900,14314800,1731700,3899270000
2020-02-24,55548800,6073200,34886900,11664300,6547000,5452400,15192200,2867100,4842960000
2020-02-25,57668400,8052500,48886200,14198000,6219100,6211500,17290500,2478300,5591510000
2020-02-26,49513700,6987300,40261900,16980700,5224600,5407900,14085500,2202400,5478110000
2020-02-27,79834500,10972400,66294300,14394000,8112100,8410300,24149300,2971100,7058840000
2020-02-28,106721200,15375100,121099700,18396500,9493800,13012200,24564200,3790600,8563850000
2020-03-02,85349300,11012300,68432800,15648000,6761700,8531400,20195000,2431500,6376400000
2020-03-03,79868900,7499300,63808000,15690400,7534500,7896100,25784000,2402300,6355940000
2020-03-04,54794600,6986100,42070400,14876700,4772900,4996400,15049000,1913300,5035480000
2020-03-05,46893200,14669100,45298100,22895800,4748200,5446200,10852700,2561300,5575550000
2020-03-06,56544200,12861800,48883100,19551100,5273600,8193300,12662900,2660600,6552140000
2020-03-09,71686200,11585500,67968700,26213700,7813200,10757500,17073700,3365400,8423050000
2020-03-10,71322500,13059600,56660600,43886300,7133300,11410700,15594400,2611400,7635960000
2020-03-11,63899700,28503500,45296100,47127600,5624800,8446500,13322500,2608500,7374110000
2020-03-12,104618500,31734400,84215200,34800100,11346200,12512700,18909100,4226700,8829380000
2020-03-13,92683000,21168500,64688800,41141600,8809700,12502100,22640300,3700100,8258670000
2020-03-16,80605900,26844400,58776600,32036600,8917300,10568000,20489500,4252400,7781540000
2020-03-17,81014000,54492200,59642000,31209800,10917100,9258300,23994600,3861500,8358500000
2020-03-18,75058400,61943200,76034400,47724000,9645200,8772500,23786200,4233400,8755780000
2020-03-19,67964300,40210600,60817200,39224100,10399900,8396500,30195500,3651100,7946710000
2020-03-20,100423300,41370700,116732300,56192300,9817900,10546500,28285500,3601800,9044690000
2020-03-23,84188200,46140100,96884100,31171300,7808500,9729400,16454500,4044100,7402180000
2020-03-24,71882800,43683100,76300900,52043500,7147100,7973900,22895200,3344500,7547350000
2020-03-25,75900500,77826000,68027700,53358000,6479100,8654000,21222700,4081500,8285670000
2020-03-26,63021800,63267300,64038000,46143400,6221300,7153500,17380700,3571700,7753160000
2020-03-27,51054200,47880200,46386000,37027000,5387900,6423000,14377400,3208500,6194330000
2020-03-30,41994100,51052500,41629900,32826800,6126100,5564500,11998100,2574100,5746220000
2020-03-31,49250500,29954000,69813400,25953600,5123600,6343300,17771500,2486400,6568290000
2020-04-01,44054600,41899700,54646000,30333300,4121900,6112900,13353200,2344200,5947900000
2020-04-02,41483500,42372400,33818400,20579500,4336000,6328700,19858400,1964900,6454990000
2020-04-03,32470000,37347400,53443200,37802700,3609900,4538800,22562100,2313400,6087190000
2020-04-06,50455100,51085500,53502000,32889800,5773200,7034200,14901800,2664700,6391860000
2020-04-07,50721800,56699100,54265500,41110900,5114000,5595300,17919800,2387300,7040720000
2020-04-08,42223800,41351000,40793300,30180100,3977300,5158600,12656000,1975100,5856370000
2020-04-09,40529100,38049500,50332700,40500600,4655600,5576800,13650000,2175400,7880140000
2020-04-13,32755700,26034100,34145800,30428500,6716700,5119700,22475400,1739800,5274310000
2020-04-14,48748700,33970500,31941500,26957300,8087200,5088700,30576500,2470400,5567400000
2020-04-15,32788600,39297600,37542900,20144900,6866600,5637300,23577000,1671700,5203390000
2020-04-16,39281300,41364800,32533900,20950300,12038200,6457600,20657900,2518100,5179990000
2020-04-17,53812500,52389400,34656200,34046400,7930000,4966000,13128200,1949000,5792140000
2020-04-20,32503800,34983800,30583200,24091700,5770700,8181700,14746600,1695500,5220160000
2020-04-21,45247900,27043800,43213100,19203800,7476700,14349000,20209100,2153000,5075830000
2020-04-22,29264300,22842600,50764200,14067300,4218300,7087900,14224800,2093100,5049660000
2020-04-23,31203600,25936400,34011500,24742600,5066600,6881600,13236700,1566200,5756520000
2020-04-24,31627200,35947700,35567700,19165000,3831800,4987300,13237600,1640400,5374480000
2020-04-27,29271900,34563000,33320700,30512300,5645600,4923800,20681400,1600600,5194260000
2020-04-28,28001200,37806900,30924800,28916500,5269400,4778100,15222000,2951300,5672880000
2020-04-29,34320200,60454400,33160100,33001800,4591600,5257600,16216000,3793600,6620140000
2020-04-30,45457600,37732800,40724300,27774400,9415000,6632000,28400100,2665400,6523120000
2020-05-01,60154200,36613100,36851300,27992600,9772600,4925500,32531800,2072500,4753160000
2020-05-04,33392000,30708900,35164100,22999500,4865900,4017900,19237100,1504000,4723140000
2020-05-05,36937800,30621000,24626100,23022700,3242500,3899400,16991700,1651500,5129590000
2020-05-06,35583400,29627700,45094200,16904200,3117800,3864600,11123200,1215400,4861920000
2020-05-07,28803800,29525000,31814300,26180900,3396400,4412600,11527700,1397600,5164640000
2020-05-08,33512000,22739700,24047700,23502800,3211200,5003900,16130100,1388100,4857160000
2020-05-11,36405900,20018600,29206400,21285900,3253700,3533400,16471100,1410600,4807320000
2020-05-12,40575300,22579000,35220900,25007700,3074900,4784500,15906900,1390600,5107710000
2020-05-13,50155600,26002000,49265000,35509500,4782900,5882800,19065500,1812600,6143130000
2020-05-14,39732300,37499200,39827000,33336000,3648100,5259400,13682200,1603100,5641920000
2020-05-15,41587100,26756800,32250300,25530400,4235000,4786300,10518400,1707700,5477040000
2020-05-18,33843100,43891500,34952300,32223400,4366600,4207600,11698100,1824000,6364290000
2020-05-19,25432400,32373000,35217800,24387300,4320500,3241100,9636500,1280600,4969330000
2020-05-20,27876200,21835500,37899100,37198300,3998100,3840700,7309300,1655400,4992970000
2020-05-21,25672200,48263900,38670900,31416300,5114400,4000900,12254600,1385000,4966940000
2020-05-22,20450800,21098800,26638300,20793300,2867100,4180800,9987500,1309400,3952800000
2020-05-26,31380500,30338300,41383200,38790100,3568200,5469300,8089700,2060600,5837060000
2020-05-27,28236300,32799900,43440300,43058700,5056900,5727500,11549500,1685800,6371230000
2020-05-28,33390200,34734300,39677300,28755000,3190200,3915300,7255600,1692200,5402670000
2020-05-29,38399500,33905100,43747300,24242900,3529300,7930500,11812500,1838100,7275080000
2020-06-01,20197800,27127300,24945200,21636600,2928900,2871700,14939500,1217100,4673410000
2020-06-02,21910700,24780500,28437000,26330800,2529900,2978100,13565600,1278100,5187230000
2020-06-03,26122800,66486400,27861300,41459400,2671000,3917700,7949500,1256200,5989560000
2020-06-04,21890100,67155600,30762800,57471200,2948700,3864800,8887700,1484300,6428130000
2020-06-05,34312600,99846000,46689400,56687900,3306400,5892700,7811900,1734900,8617590000
2020-06-08,23913600,80902800,34279300,38734600,3970700,5370500,14174700,1404200,8437380000
2020-06-09,36928100,66688700,32209500,31656000,5176000,5393600,11388200,1409200,6382620000
2020-06-10,41662900,90384900,27291200,40248200,4946000,4734800,18563400,1525200,6570840000
2020-06-11,50415600,103212800,49865200,41227700,5800100,11763600,15916500,1991300,7018890000
2020-06-12,50001500,89398100,36266800,31538900,5429600,6218100,16730200,1944200,5832250000
2020-06-15,34702200,78612900,40263600,32622900,3865100,5149100,15697200,1503900,5740660000
2020-06-16,41357200,76496900,41631000,40032400,3585600,5606700,14051100,1709200,5829240000
2020-06-17,28532000,52892200,31441500,18903000,2951100,3154200,9869400,1548300,4549390000
2020-06-18,24205100,60849900,28364600,24687700,2487800,2865400,9751900,1581900,4429030000
2020-06-19,66119000,67262100,74991600,28606600,5777000,8099000,8679700,3157900,8327780000
2020-06-22,33861300,53901500,29559400,20377200,3208800,4773500,6362400,1542400,4665380000
2020-06-23,53038900,50281300,38913000,15983100,4231700,6632600,6365300,1429800,4704830000
2020-06-24,48155800,56534800,65596000,30565300,4526600,6751000,10959600,1756000,5587200000
